transaction_id,purchase_order_id,invoice_id,vendor_id,approver_employee_id,transaction_date,transaction_amount_inr,currency,payment_method,payment_reference,payment_status,payment_bank,department,branch,created_at,updated_at
TXN-003340,PO-2025-001617,INV-2025-002160,VEN-100358,EMP-20087,2025-11-02,339660.68,INR,RTGS,PAYREF000110118,Completed,HDFC Bank,Procurement,Gurugram,2025-11-02T17:40:41,2025-11-03T02:40:41
TXN-003341,PO-2025-000768,INV-2025-001227,VEN-100484,EMP-20099,2025-11-02,176064.01,INR,Wire Transfer,TXNREF000109858,Completed,Standard Chartered,Admin,Noida,2025-11-02T13:55:21,2025-11-02T21:55:21
TXN-003342,PO-2025-000835,INV-2025-001304,VEN-100337,EMP-20040,2025-11-03,291719.52,INR,RTGS,PAYREF000104637,Completed,ICICI Bank,Admin,Noida,2025-11-03T16:24:14,2025-11-05T04:24:14
TXN-003343,PO-2025-000609,INV-2025-001050,VEN-100717,EMP-20105,2025-11-03,170903.62,INR,Wire Transfer,PAYREF000114991,Completed,HDFC Bank,Legal,Pune,2025-11-03T16:41:45,2025-11-05T00:41:45
TXN-003344,PO-2025-001266,INV-2025-001763,VEN-100654,EMP-20126,2025-11-03,113642.21,INR,RTGS,PAYREF000114252,Completed,ICICI Bank,IT,Hyderabad,2025-11-03T09:30:09,2025-11-04T03:30:09
TXN-003345,PO-2025-001973,INV-2025-002566,VEN-100558,EMP-20074,2025-11-04,223505.42,INR,NEFT,PAYREF000100683,Pending,HDFC Bank,Legal,Gurugram,2025-11-04T16:59:20,2025-11-04T16:59:20
TXN-003346,PO-2025-000205,INV-2025-000409,VEN-100643,EMP-20074,2025-11-04,31825.82,INR,NEFT,UTR000109296,Completed,Standard Chartered,Procurement,Hyderabad,2025-11-04T12:34:20,2025-11-06T10:34:20
TXN-003347,PO-2025-000490,INV-2025-000900,VEN-100645,EMP-20001,2025-11-04,377021.63,INR,NEFT,PAYREF000102469,Completed,Kotak Mahindra Bank,Procurement,Chennai,2025-11-04T10:30:01,2025-11-05T19:30:01
TXN-003348,PO-2025-001973,INV-2025-002566,VEN-100558,EMP-20120,2025-11-04,113858.36,INR,RTGS,UTR000109793,Completed,Kotak Mahindra Bank,Legal,Bengaluru,2025-11-04T15:52:36,2025-11-05T06:52:36
TXN-003349,PO-2025-000357,INV-2025-000705,VEN-100352,EMP-20033,2025-11-04,1634873.82,INR,RTGS,UTR000109173,Completed,HSBC,Procurement,Mumbai,2025-11-04T11:19:08,2025-11-06T05:19:08
TXN-003350,PO-2025-000921,INV-2025-001396,VEN-100463,EMP-20091,2025-11-05,152698.38,INR,NEFT,UTR000107825,Completed,Axis Bank,IT,Delhi,2025-11-05T18:04:12,2025-11-07T06:04:12
TXN-003351,PO-2025-000768,INV-2025-001228,VEN-100484,EMP-20033,2025-11-05,363447.01,INR,IMPS,TXNREF000105312,Completed,HSBC,Admin,Bengaluru,2025-11-05T17:48:28,2025-11-06T09:48:28
TXN-003352,PO-2025-000768,INV-2025-001227,VEN-100484,EMP-20029,2025-11-07,433998.70,INR,RTGS,UTR000105013,Pending,Axis Bank,Admin,Chennai,2025-11-07T16:42:32,2025-11-07T16:42:32
TXN-003353,PO-2025-000697,INV-2025-001156,VEN-100551,EMP-20147,2025-11-09,298188.80,INR,RTGS,PAYREF000101381,Completed,Standard Chartered,Operations,Pune,2025-11-09T14:53:03,2025-11-10T12:53:03
TXN-003354,PO-2025-001266,INV-2025-001763,VEN-100654,EMP-20066,2025-11-10,317731.70,INR,NEFT,UTR000101968,Completed,ICICI Bank,IT,Bengaluru,2025-11-10T09:56:59,2025-11-11T18:56:59
TXN-003355,PO-2025-000697,INV-2025-001156,VEN-100551,EMP-20102,2025-11-10,194233.29,INR,NEFT,PAYREF000113338,Completed,SBI,Operations,Noida,2025-11-10T18:39:33,2025-11-12T02:39:33
TXN-003356,PO-2025-000253,INV-2025-000503,VEN-100311,EMP-20123,2025-11-10,220440.52,INR,RTGS,TXNREF000100038,Completed,ICICI Bank,Operations,Mumbai,2025-11-10T09:07:49,2025-11-12T07:07:49
TXN-003357,PO-2025-000835,INV-2025-001304,VEN-100337,EMP-20120,2025-11-11,159079.22,INR,NEFT,TXNREF000110828,Failed,Standard Chartered,Admin,Delhi,2025-11-11T09:08:45,2025-11-11T09:08:45
TXN-003358,PO-2025-000343,INV-2025-000678,VEN-100328,EMP-20039,2025-11-11,93094.34,INR,NEFT,TXNREF000111111,Completed,Kotak Mahindra Bank,Procurement,Gurugram,2025-11-11T11:44:06,2025-11-13T05:44:06
TXN-003359,PO-2025-001763,INV-2025-002320,VEN-100387,EMP-20061,2025-11-11,302482.70,INR,NEFT,TXNREF000101886,Completed,Axis Bank,Procurement,Gurugram,2025-11-11T11:34:51,2025-11-12T05:34:51
TXN-003360,PO-2025-000490,INV-2025-000900,VEN-100645,EMP-20024,2025-11-11,213034.15,INR,Wire Transfer,TXNREF000100377,Completed,HSBC,Procurement,Noida,2025-11-11T14:35:06,2025-11-12T19:35:06
TXN-003361,PO-2025-000768,INV-2025-001228,VEN-100484,EMP-20006,2025-11-12,165707.40,INR,IMPS,TXNREF000109743,Completed,ICICI Bank,Admin,Delhi,2025-11-12T12:57:46,2025-11-13T19:57:46
TXN-003362,PO-2025-000537,INV-2025-000954,VEN-100575,EMP-20118,2025-11-12,208023.93,INR,IMPS,PAYREF000101461,Completed,Kotak Mahindra Bank,Procurement,Chennai,2025-11-12T10:04:23,2025-11-12T13:04:23
TXN-003363,PO-2025-000490,INV-2025-000901,VEN-100645,EMP-20123,2025-11-14,175145.52,INR,NEFT,PAYREF000108021,Completed,ICICI Bank,Procurement,Gurugram,2025-11-14T17:49:08,2025-11-14T19:49:08
TXN-003364,PO-2025-001266,INV-2025-001763,VEN-100654,EMP-20096,2025-11-15,156524.53,INR,NEFT,TXNREF000107462,Completed,HSBC,IT,Delhi,2025-11-15T09:54:42,2025-11-17T02:54:42
TXN-003365,PO-2025-001278,INV-2025-001776,VEN-100613,EMP-20116,2025-11-16,771003.40,INR,NEFT,PAYREF000104148,Completed,HSBC,IT,Noida,2025-11-16T11:08:08,2025-11-18T11:08:08
TXN-003366,PO-2025-001266,INV-2025-001763,VEN-100654,EMP-20135,2025-11-16,106699.61,INR,IMPS,TXNREF000105692,Completed,HSBC,IT,Gurugram,2025-11-16T11:57:13,2025-11-17T23:57:13
TXN-003367,PO-2025-001699,INV-2025-002249,VEN-100573,EMP-20105,2025-11-17,1012142.57,INR,NEFT,UTR000101812,Pending,SBI,Procurement,Gurugram,2025-11-17T12:04:40,2025-11-17T12:04:40
TXN-003368,PO-2025-000552,INV-2025-000974,VEN-100547,EMP-20091,2025-11-17,408141.25,INR,NEFT,TXNREF000113597,Completed,HDFC Bank,IT,Chennai,2025-11-17T12:29:43,2025-11-19T06:29:43
TXN-003369,PO-2025-000343,INV-2025-000678,VEN-100328,EMP-20091,2025-11-18,257968.30,INR,RTGS,PAYREF000104882,Completed,Kotak Mahindra Bank,Procurement,Chennai,2025-11-18T15:09:43,2025-11-19T21:09:43
TXN-003370,PO-2025-000803,INV-2025-001270,VEN-100562,EMP-20066,2025-11-18,213214.87,INR,NEFT,UTR000114379,Completed,HSBC,IT,Hyderabad,2025-11-18T13:56:46,2025-11-20T10:56:46
TXN-003371,PO-2025-001266,INV-2025-001763,VEN-100654,EMP-20027,2025-11-19,193517.02,INR,NEFT,UTR000115183,Completed,Standard Chartered,IT,Noida,2025-11-19T13:49:31,2025-11-21T11:49:31
TXN-003372,PO-2025-000609,INV-2025-001049,VEN-100717,EMP-20006,2025-11-19,141747.39,INR,IMPS,TXNREF000108126,Completed,ICICI Bank,Legal,Mumbai,2025-11-19T10:29:19,2025-11-20T12:29:19
TXN-003373,PO-2025-001699,INV-2025-002249,VEN-100573,EMP-20087,2025-11-19,447079.63,INR,IMPS,UTR000107321,Completed,HDFC Bank,Procurement,Hyderabad,2025-11-19T13:27:17,2025-11-19T17:27:17
TXN-003374,PO-2025-000768,INV-2025-001227,VEN-100484,EMP-20066,2025-11-20,269533.21,INR,Wire Transfer,UTR000114182,Completed,Standard Chartered,Admin,Pune,2025-11-20T09:42:04,2025-11-22T01:42:04
TXN-003375,PO-2025-000537,INV-2025-000954,VEN-100575,EMP-20136,2025-11-20,87036.85,INR,IMPS,PAYREF000108687,Completed,HSBC,Procurement,Gurugram,2025-11-20T13:49:17,2025-11-20T15:49:17
TXN-003376,PO-2025-000253,INV-2025-000504,VEN-100311,EMP-20119,2025-11-21,213348.66,INR,UPI,PAYREF000102998,Completed,ICICI Bank,Operations,Pune,2025-11-21T10:33:42,2025-11-23T03:33:42
TXN-003377,PO-2025-000347,INV-2025-000690,VEN-100540,EMP-20007,2025-11-22,422509.74,INR,IMPS,UTR000102929,Completed,SBI,Procurement,Noida,2025-11-22T13:17:40,2025-11-22T17:17:40
TXN-003378,PO-2025-000465,INV-2025-000873,VEN-100296,EMP-20069,2025-11-23,290968.81,USD,NEFT,UTR000116002,Completed,Kotak Mahindra Bank,Procurement,Hyderabad,2025-11-23T09:07:07,2025-11-24T06:07:07
TXN-003379,PO-2025-000465,INV-2025-000873,VEN-100296,EMP-20141,2025-11-24,290968.81,INR,Wire Transfer,UTR000103882,Completed,Standard Chartered,Procurement,Gurugram,2025-11-24T16:00:47,2025-11-26T12:00:47
TXN-003380,PO-2025-001763,INV-2025-002321,VEN-100387,EMP-20046,2025-11-25,381045.73,INR,NEFT,PAYREF000102873,Completed,HSBC,Procurement,Chennai,2025-11-25T09:39:29,2025-11-27T00:39:29
TXN-003381,PO-2025-000490,INV-2025-000901,VEN-100645,EMP-20081,2025-11-25,186095.72,INR,Wire Transfer,PAYREF000107313,Completed,Kotak Mahindra Bank,Procurement,Chennai,2025-11-25T13:49:34,2025-11-26T20:49:34
TXN-003382,PO-2025-000801,INV-2025-001267,VEN-100304,EMP-20034,2025-11-26,1326602.41,INR,RTGS,UTR000103442,Completed,Axis Bank,Operations,Delhi,2025-11-26T09:47:57,2025-11-27T10:47:57
TXN-003383,PO-2025-000609,INV-2025-001050,VEN-100717,EMP-20121,2025-11-26,363742.87,INR,RTGS,TXNREF000102288,Completed,Axis Bank,Legal,Bengaluru,2025-11-26T15:50:11,2025-11-27T14:50:11
TXN-003384,PO-2025-000347,INV-2025-000689,VEN-100540,EMP-20086,2025-11-26,458354.10,INR,RTGS,TXNREF000104359,Completed,Axis Bank,Procurement,Gurugram,2025-11-26T17:35:30,2025-11-26T20:35:30
TXN-003385,PO-2025-000803,INV-2025-001270,VEN-100562,EMP-20102,2025-11-26,208577.42,INR,NEFT,PAYREF000107475,Completed,Axis Bank,IT,Gurugram,2025-11-26T10:25:48,2025-11-26T21:25:48
TXN-003386,PO-2025-001399,INV-2025-001920,VEN-100592,EMP-20123,2025-11-27,392286.02,INR,NEFT,UTR000108116,Completed,HDFC Bank,Procurement,Mumbai,2025-11-27T12:57:26,2025-11-28T20:57:26
TXN-003387,PO-2025-000835,INV-2025-001304,VEN-100337,EMP-20120,2025-11-27,170073.80,INR,NEFT,UTR000112937,Pending,SBI,Admin,Chennai,2025-11-27T12:41:32,2025-11-27T12:41:32
TXN-003388,PO-2025-000343,INV-2025-000677,VEN-100328,EMP-20053,2025-11-27,160270.45,INR,RTGS,PAYREF000106140,Completed,ICICI Bank,Procurement,Hyderabad,2025-11-27T17:22:02,2025-11-29T00:22:02
TXN-003389,PO-2025-000091,INV-2025-000174,VEN-100659,EMP-20101,2025-11-27,831104.25,INR,RTGS,PAYREF000114018,Pending,Kotak Mahindra Bank,Procurement,Pune,2025-11-27T10:27:12,2025-11-27T10:27:12
TXN-003390,PO-2025-000021,INV-2025-000040,VEN-100581,EMP-20088,2025-11-27,111125.70,INR,RTGS,UTR000108338,Pending,Axis Bank,Procurement,Chennai,2025-11-27T17:38:45,2025-11-27T17:38:45
TXN-003391,PO-2025-000803,INV-2025-001270,VEN-100562,EMP-20147,2025-11-28,323011.55,INR,NEFT,UTR000105222,Completed,Axis Bank,IT,Hyderabad,2025-11-28T09:20:09,2025-11-30T01:20:09
TXN-003392,PO-2025-000091,INV-2025-000175,VEN-100659,EMP-20102,2025-11-28,685821.88,INR,RTGS,PAYREF000108059,Completed,Kotak Mahindra Bank,Procurement,Noida,2025-11-28T12:40:19,2025-11-30T05:40:19
TXN-003393,PO-2025-001065,INV-2025-001548,VEN-100630,EMP-20104,2025-11-28,150413.11,INR,Wire Transfer,UTR000105028,Completed,HDFC Bank,Legal,Noida,2025-11-28T15:25:43,2025-11-28T23:25:43
TXN-003394,PO-2025-001975,INV-2025-002573,VEN-100440,EMP-20019,2025-11-29,37702.46,INR,NEFT,TXNREF000107261,Completed,ICICI Bank,Procurement,Delhi,2025-11-29T14:54:03,2025-11-29T22:54:03
TXN-003395,PO-2025-000990,INV-2025-001468,VEN-100436,EMP-20024,2025-11-29,813923.53,INR,NEFT,TXNREF000102295,Completed,HSBC,Procurement,Delhi,2025-11-29T10:00:20,2025-12-01T07:00:20
TXN-003396,PO-2025-000091,INV-2025-000174,VEN-100659,EMP-20121,2025-11-29,494823.15,INR,RTGS,PAYREF000113736,Completed,Kotak Mahindra Bank,Procurement,Gurugram,2025-11-29T11:06:12,2025-11-29T12:06:12
TXN-003397,PO-2025-000609,INV-2025-001050,VEN-100717,EMP-20077,2025-11-29,118624.47,INR,NEFT,UTR000106694,Completed,ICICI Bank,Legal,Gurugram,2025-11-29T13:56:24,2025-12-01T06:56:24
TXN-003398,PO-2025-000990,INV-2025-001468,VEN-100436,EMP-20066,2025-11-30,470782.14,INR,IMPS,UTR000104658,Completed,ICICI Bank,Procurement,Gurugram,2025-11-30T18:22:06,2025-12-01T19:22:06
TXN-003399,PO-2025-000021,INV-2025-000040,VEN-100581,EMP-20121,2025-11-30,107693.56,INR,NEFT,TXNREF000114953,Completed,HDFC Bank,Procurement,Pune,2025-11-30T13:40:18,2025-12-01T21:40:18
TXN-003400,PO-2025-000768,INV-2025-001228,VEN-100484,EMP-20122,2025-11-30,219208.65,INR,RTGS,UTR000114458,Completed,HDFC Bank,Admin,Delhi,2025-11-30T11:47:38,2025-11-30T16:47:38
TXN-003401,PO-2025-001975,INV-2025-002573,VEN-100440,EMP-20024,2025-11-30,52065.15,INR,Wire Transfer,TXNREF000110914,Completed,ICICI Bank,Procurement,Pune,2025-11-30T17:29:58,2025-12-02T14:29:58
TXN-003402,PO-2025-000091,INV-2025-000175,VEN-100659,EMP-20137,2025-11-30,524723.38,INR,IMPS,PAYREF000112656,Failed,Standard Chartered,Procurement,Pune,2025-11-30T11:12:22,2025-11-30T11:12:22
TXN-003403,PO-2025-001787,INV-2025-002352,VEN-100418,EMP-20127,2025-12-01,430804.79,INR,Wire Transfer,TXNREF000109818,Completed,Standard Chartered,Admin,Bengaluru,2025-12-01T14:50:17,2025-12-02T23:50:17
TXN-003404,PO-2025-001065,INV-2025-001548,VEN-100630,EMP-20001,2025-12-02,181240.16,INR,NEFT,PAYREF000112520,Completed,HDFC Bank,Legal,Pune,2025-12-02T14:23:21,2025-12-04T14:23:21
TXN-003405,PO-2025-001399,INV-2025-001920,VEN-100592,EMP-20036,2025-12-03,479236.01,INR,RTGS,UTR000115624,Completed,HDFC Bank,Procurement,Hyderabad,2025-12-03T17:44:01,2025-12-04T21:44:01
TXN-003406,PO-2025-001206,INV-2025-001700,VEN-100298,EMP-20135,2025-12-03,332393.79,INR,RTGS,TXNREF000111347,Completed,HDFC Bank,Procurement,Mumbai,2025-12-03T13:26:23,2025-12-04T17:26:23
TXN-003407,PO-2025-000347,INV-2025-000689,VEN-100540,EMP-20135,2025-12-04,205426.22,INR,RTGS,UTR000114276,Pending,Standard Chartered,Procurement,Hyderabad,2025-12-04T11:08:15,2025-12-04T11:08:15
TXN-003408,PO-2025-000091,INV-2025-000174,VEN-100659,EMP-20102,2025-12-04,1442948.56,INR,NEFT,PAYREF000103133,Completed,Axis Bank,Procurement,Noida,2025-12-04T15:16:25,2025-12-04T18:16:25
TXN-003409,PO-2025-000490,INV-2025-000901,VEN-100645,EMP-20036,2025-12-05,163624.67,INR,NEFT,TXNREF000114134,Completed,Standard Chartered,Procurement,Noida,2025-12-05T13:15:04,2025-12-06T15:15:04
TXN-003410,PO-2025-000801,INV-2025-001268,VEN-100304,EMP-20036,2025-12-05,674785.75,INR,NEFT,UTR000112134,Completed,HSBC,Operations,Mumbai,2025-12-05T09:09:29,2025-12-07T08:09:29
TXN-003411,PO-2025-000490,INV-2025-000901,VEN-100645,EMP-20121,2025-12-05,337550.01,INR,RTGS,TXNREF000101932,Completed,HSBC,Procurement,Mumbai,2025-12-05T09:32:27,2025-12-07T03:32:27
TXN-003412,PO-2025-000253,INV-2025-000504,VEN-100311,EMP-20027,2025-12-06,121513.42,INR,RTGS,UTR000105042,Completed,HSBC,Operations,Delhi,2025-12-06T16:59:06,2025-12-08T12:59:06
TXN-003413,PO-2025-000537,INV-2025-000954,VEN-100575,EMP-20069,2025-12-07,108714.07,INR,RTGS,PAYREF000113828,Completed,Kotak Mahindra Bank,Procurement,Noida,2025-12-07T15:33:06,2025-12-09T04:33:06
TXN-003414,PO-2025-000253,INV-2025-000504,VEN-100311,EMP-20031,2025-12-08,128672.53,INR,Wire Transfer,TXNREF000115439,Completed,HSBC,Operations,Bengaluru,2025-12-08T17:16:11,2025-12-10T02:16:11
TXN-003415,PO-2025-000091,INV-2025-000175,VEN-100659,EMP-20109,2025-12-08,1286450.56,INR,Wire Transfer,PAYREF000100926,Completed,SBI,Procurement,Pune,2025-12-08T09:44:58,2025-12-10T04:44:58
TXN-003416,PO-2025-001753,INV-2025-002310,VEN-100540,EMP-20061,2025-12-08,243482.44,INR,NEFT,PAYREF000113915,Completed,Axis Bank,Admin,Chennai,2025-12-08T16:48:10,2025-12-10T08:48:10
TXN-003417,PO-2025-000465,INV-2025-000873,VEN-100296,EMP-20054,2025-12-08,98727.45,INR,RTGS,PAYREF000111075,Completed,Standard Chartered,Procurement,Chennai,2025-12-08T10:29:21,2025-12-09T09:29:21
TXN-003418,PO-2025-001206,INV-2025-001700,VEN-100298,EMP-20029,2025-12-09,201116.53,INR,IMPS,PAYREF000113894,Completed,HDFC Bank,Procurement,Pune,2025-12-09T15:46:49,2025-12-10T18:46:49
TXN-003419,PO-2025-000021,INV-2025-000040,VEN-100581,EMP-20090,2025-12-10,312526.34,INR,NEFT,TXNREF000103379,Completed,Axis Bank,Procurement,Noida,2025-12-10T18:52:07,2025-12-11T00:52:07
TXN-003420,PO-2025-001336,INV-2025-001841,VEN-100477,EMP-20042,2025-12-11,101231.49,INR,RTGS,PAYREF000112128,Completed,Axis Bank,Procurement,Gurugram,2025-12-11T11:14:12,2025-12-12T13:14:12
TXN-003421,PO-2025-000552,INV-2025-000974,VEN-100547,EMP-20127,2025-12-11,571091.67,INR,RTGS,PAYREF000111721,Completed,Axis Bank,IT,Mumbai,2025-12-11T18:43:25,2025-12-12T02:43:25
TXN-003422,PO-2025-001753,INV-2025-002310,VEN-100540,EMP-20046,2025-12-11,247574.79,INR,IMPS,PAYREF000112141,Completed,Standard Chartered,Admin,Mumbai,2025-12-11T14:17:33,2025-12-12T09:17:33
TXN-003423,PO-2025-000091,INV-2025-000176,VEN-100659,EMP-20031,2025-12-11,1503474.38,INR,RTGS,UTR000101715,Completed,HDFC Bank,Procurement,Chennai,2025-12-11T12:47:07,2025-12-13T01:47:07
TXN-003424,PO-2025-001279,INV-2025-001777,VEN-100429,EMP-20017,2025-12-11,4249734.77,INR,RTGS,TXNREF000100510,Reversed,Axis Bank,IT,Delhi,2025-12-11T11:28:04,2025-12-12T19:28:04
TXN-003425,PO-2025-000091,INV-2025-000175,VEN-100659,EMP-20116,2025-12-11,769397.50,INR,RTGS,PAYREF000102269,Pending,Kotak Mahindra Bank,Procurement,Gurugram,2025-12-11T12:43:54,2025-12-11T12:43:54
TXN-003426,PO-2025-001674,INV-2025-002223,VEN-100612,EMP-20061,2025-12-12,1254170.40,INR,NEFT,PAYREF000101644,Completed,Kotak Mahindra Bank,Operations,Hyderabad,2025-12-12T15:25:45,2025-12-14T05:25:45
TXN-003427,PO-2025-001655,INV-2025-002207,VEN-100272,EMP-20004,2025-12-12,209389.90,INR,Wire Transfer,TXNREF000102385,Completed,Axis Bank,Procurement,Gurugram,2025-12-12T10:10:43,2025-12-12T11:10:43
TXN-003428,PO-2025-000490,INV-2025-000901,VEN-100645,EMP-20127,2025-12-12,188599.32,INR,NEFT,PAYREF000109310,Completed,Standard Chartered,Procurement,Gurugram,2025-12-12T15:12:20,2025-12-14T00:12:20
TXN-003429,PO-2025-000768,INV-2025-001228,VEN-100484,EMP-20060,2025-12-12,226030.07,INR,Wire Transfer,TXNREF000105551,Completed,Kotak Mahindra Bank,Admin,Gurugram,2025-12-12T13:59:32,2025-12-13T14:59:32
TXN-003430,PO-2025-000801,INV-2025-001268,VEN-100304,EMP-20047,2025-12-13,520725.97,INR,RTGS,TXNREF000114406,Completed,Standard Chartered,Operations,Delhi,2025-12-13T17:28:46,2025-12-15T17:28:46
TXN-003431,PO-2025-001477,INV-2025-002007,VEN-100303,EMP-20102,2025-12-13,1686311.46,INR,IMPS,UTR000102942,Completed,HSBC,Procurement,Bengaluru,2025-12-13T13:54:12,2025-12-15T07:54:12
TXN-003432,PO-2025-001065,INV-2025-001548,VEN-100630,EMP-20096,2025-12-13,284350.84,INR,NEFT,PAYREF000101998,Completed,HSBC,Legal,Hyderabad,2025-12-13T18:06:24,2025-12-14T19:06:24
TXN-003433,PO-2025-001753,INV-2025-002310,VEN-100540,EMP-20024,2025-12-13,230129.77,INR,NEFT,UTR000109769,Completed,Kotak Mahindra Bank,Admin,Chennai,2025-12-13T14:05:13,2025-12-14T15:05:13
TXN-003434,PO-2025-001280,INV-2025-001778,VEN-100578,EMP-20131,2025-12-13,447995.63,INR,IMPS,UTR000107490,Failed,HSBC,Procurement,Mumbai,2025-12-13T12:20:19,2025-12-13T12:20:19
TXN-003435,PO-2025-000609,INV-2025-001049,VEN-100717,EMP-20006,2025-12-13,345945.46,INR,IMPS,TXNREF000104023,Pending,HDFC Bank,Legal,Bengaluru,2025-12-13T16:24:46,2025-12-13T16:24:46
TXN-003436,PO-2025-001763,INV-2025-002321,VEN-100387,EMP-20042,2025-12-13,133989.21,INR,NEFT,TXNREF000106274,Completed,Standard Chartered,Procurement,Noida,2025-12-13T13:57:54,2025-12-14T23:57:54
TXN-003437,PO-2025-000021,INV-2025-000040,VEN-100581,EMP-20027,2025-12-13,129150.17,INR,RTGS,PAYREF000107380,Pending,SBI,Procurement,Hyderabad,2025-12-13T15:22:17,2025-12-13T15:22:17
TXN-003438,PO-2025-001399,INV-2025-001920,VEN-100592,EMP-20127,2025-12-14,719147.68,INR,RTGS,TXNREF000102221,Failed,ICICI Bank,Procurement,Gurugram,2025-12-14T14:33:10,2025-12-14T14:33:10
TXN-003439,PO-2025-001399,INV-2025-001920,VEN-100592,EMP-20081,2025-12-14,280891.65,INR,IMPS,UTR000105546,Completed,ICICI Bank,Procurement,Gurugram,2025-12-14T15:39:42,2025-12-16T02:39:42
TXN-003440,PO-2025-000609,INV-2025-001049,VEN-100717,EMP-20053,2025-12-15,221943.48,INR,RTGS,UTR000108719,Completed,SBI,Legal,Mumbai,2025-12-15T11:06:18,2025-12-17T00:06:18
TXN-003441,PO-2025-000091,INV-2025-000176,VEN-100659,EMP-20124,2025-12-15,794551.91,INR,NEFT,TXNREF000105895,Completed,HDFC Bank,Procurement,Gurugram,2025-12-15T09:49:44,2025-12-16T01:49:44
TXN-003442,PO-2025-000223,INV-2025-000444,VEN-100685,EMP-20037,2025-12-16,513674.08,INR,RTGS,PAYREF000103507,Completed,Standard Chartered,Procurement,Hyderabad,2025-12-16T15:50:10,2025-12-18T09:50:10
TXN-003443,PO-2025-000091,INV-2025-000176,VEN-100659,EMP-20014,2025-12-16,628741.94,INR,IMPS,TXNREF000101077,Completed,HDFC Bank,Procurement,Bengaluru,2025-12-16T15:06:29,2025-12-18T10:06:29
TXN-003444,PO-2025-000773,INV-2025-001235,VEN-100365,EMP-20013,2025-12-16,271251.37,INR,NEFT,TXNREF000106224,Completed,HDFC Bank,Procurement,Chennai,2025-12-16T16:51:24,2025-12-17T10:51:24
TXN-003445,PO-2025-001975,INV-2025-002573,VEN-100440,EMP-20129,2025-12-17,31594.06,INR,NEFT,PAYREF000113365,Completed,HDFC Bank,Procurement,Chennai,2025-12-17T11:46:12,2025-12-17T17:46:12
TXN-003446,PO-2025-001280,INV-2025-001778,VEN-100578,EMP-20049,2025-12-17,762954.42,INR,Wire Transfer,UTR000102845,Completed,Kotak Mahindra Bank,Procurement,Noida,2025-12-17T12:20:29,2025-12-19T10:20:29
TXN-003447,PO-2025-000801,INV-2025-001268,VEN-100304,EMP-20060,2025-12-17,470790.81,INR,IMPS,PAYREF000109813,Completed,Axis Bank,Operations,Hyderabad,2025-12-17T15:50:00,2025-12-18T00:50:00
TXN-003448,PO-2025-001111,INV-2025-001601,VEN-100250,EMP-20088,2025-12-17,3226871.88,INR,RTGS,UTR000115233,Completed,SBI,IT,Pune,2025-12-17T18:44:39,2025-12-19T05:44:39
TXN-003449,PO-2025-000091,INV-2025-000176,VEN-100659,EMP-20098,2025-12-18,482514.80,INR,RTGS,PAYREF000107761,Failed,HDFC Bank,Procurement,Mumbai,2025-12-18T15:53:08,2025-12-18T15:53:08
TXN-003450,PO-2025-001787,INV-2025-002352,VEN-100418,EMP-20034,2025-12-18,1247868.07,INR,RTGS,PAYREF000102109,Completed,SBI,Admin,Delhi,2025-12-18T15:15:13,2025-12-20T07:15:13
TXN-003451,PO-2025-000975,INV-2025-001451,VEN-100521,EMP-20114,2025-12-18,624092.25,INR,RTGS,PAYREF000100843,Completed,ICICI Bank,Legal,Pune,2025-12-18T18:43:31,2025-12-20T13:43:31
TXN-003452,PO-2025-000552,INV-2025-000974,VEN-100547,EMP-20039,2025-12-18,746459.26,INR,RTGS,UTR000111588,Completed,SBI,IT,Pune,2025-12-18T14:12:20,2025-12-18T22:12:20
TXN-003453,PO-2025-000253,INV-2025-000505,VEN-100311,EMP-20006,2025-12-18,216156.06,INR,IMPS,UTR000116165,Completed,Axis Bank,Operations,Noida,2025-12-18T11:18:00,2025-12-19T18:18:00
TXN-003454,PO-2025-000638,INV-2025-001087,VEN-100385,EMP-20088,2025-12-19,22282.77,INR,NEFT,TXNREF000102057,Completed,HDFC Bank,IT,Mumbai,2025-12-19T11:48:11,2025-12-20T18:48:11
TXN-003455,PO-2025-000638,INV-2025-001087,VEN-100385,EMP-20141,2025-12-19,71402.13,INR,NEFT,PAYREF000101146,Completed,SBI,IT,Chennai,2025-12-19T12:10:38,2025-12-20T20:10:38
TXN-003456,PO-2025-000973,INV-2025-001449,VEN-100505,EMP-20046,2025-12-19,3257100.95,INR,NEFT,UTR000111284,Completed,Standard Chartered,IT,Mumbai,2025-12-19T17:56:51,2025-12-21T02:56:51
TXN-003457,PO-2025-000973,INV-2025-001449,VEN-100505,EMP-20007,2025-12-20,8005869.48,INR,RTGS,TXNREF000100548,Completed,HDFC Bank,IT,Delhi,2025-12-20T10:13:51,2025-12-22T04:13:51
TXN-003458,PO-2025-000283,INV-2025-000566,VEN-100264,EMP-20039,2025-12-20,9508628.60,INR,NEFT,TXNREF000103695,Completed,Kotak Mahindra Bank,Procurement,Mumbai,2025-12-20T18:45:55,2025-12-22T11:45:55
TXN-003459,PO-2025-000091,INV-2025-000174,VEN-100659,EMP-20141,2025-12-21,748798.88,INR,IMPS,PAYREF000100265,Completed,Kotak Mahindra Bank,Procurement,Mumbai,2025-12-21T14:02:09,2025-12-21T17:02:09
