invoice_id,purchase_order_id,vendor_id,vendor_invoice_number,invoice_date,due_date,invoice_amount_inr,tax_amount_inr,total_amount_inr,currency,gst_invoice_number,match_status,invoice_status,verified_by_employee_id,verification_date,created_at,updated_at
INV-2025-002200,PO-2025-001650,VEN-100564,VINV/2025/84055,2025-12-20,2026-01-19,628210.11,113077.82,741287.93,INR,GST25INV674399,Matched,Rejected,EMP-20029,2025-12-23,2025-12-20T08:06:00,2025-12-23T09:59:00
INV-2022-002201,PO-2022-001651,VEN-100320,VINV/2022/26172,2022-01-24,2022-03-10,164726.76,29650.82,194377.58,INR,GST22INV968150,Matched,Under Verification,EMP-20098,2022-01-25,2022-01-24T16:08:00,2022-01-25T09:25:00
INV-2025-002202,PO-2025-001652,VEN-100713,VINV/2025/33031,2025-03-22,2025-04-21,68901.06,12402.19,81303.25,INR,GST25INV245503,Matched,Under Verification,EMP-20129,2025-03-29,2025-03-22T10:50:00,2025-03-29T11:06:00
INV-2025-002203,PO-2025-001652,VEN-100713,VINV/2025/44443,2025-03-28,2025-04-27,69754.58,12555.82,82310.40,INR,GST25INV961595,Mismatched,Under Verification,EMP-20136,2025-04-02,2025-03-28T15:07:00,2025-04-02T12:50:00
INV-2024-002204,PO-2024-001653,VEN-100291,VINV/2024/24802,2024-07-17,2024-08-01,1055902.60,190062.47,1245965.07,INR,GST24INV933071,Mismatched,Approved,EMP-20137,2024-07-20,2024-07-17T11:08:00,2024-07-20T17:35:00
INV-2024-002205,PO-2024-001653,VEN-100291,VINV/2024/01119,2024-06-20,2024-07-05,1233504.18,222030.75,1455534.93,INR,GST24INV919426,Matched,Paid,EMP-20052,2024-06-24,2024-06-20T10:19:00,2024-06-24T11:44:00
INV-2023-002206,PO-2023-001654,VEN-100684,VINV/2023/10438,2023-06-08,2023-07-23,179350.93,32283.17,211634.10,INR,GST23INV742993,Matched,Received,EMP-20136,,2023-06-08T16:56:00,2023-06-08T16:56:00
INV-2025-002207,PO-2025-001655,VEN-100272,VINV/2025/78566,2025-12-02,2026-01-01,177449.07,31940.83,209389.90,INR,GST25INV587658,Matched,Paid,EMP-20072,2025-12-08,2025-12-02T16:07:00,2025-12-08T08:47:00
INV-2023-002208,PO-2023-001657,VEN-100692,VINV/2023/22780,2023-09-10,2023-09-25,142114.98,25580.70,167695.68,INR,GST23INV094046,Partially Matched,Paid,EMP-20093,2023-09-11,2023-09-10T09:17:00,2023-09-11T12:04:00
INV-2022-002209,PO-2021-001659,VEN-100456,VINV/2022/70644,2022-02-09,2022-04-10,514107.12,92539.28,606646.40,INR,GST22INV194728,Matched,Under Verification,EMP-20086,2022-02-14,2022-02-09T16:36:00,2022-02-14T16:26:00
INV-2025-002210,PO-2025-001662,VEN-100725,VINV/2025/64951,2025-03-09,2025-04-08,719131.11,129443.60,848574.71,INR,GST25INV395134,Matched,Approved,EMP-20137,2025-03-16,2025-03-09T10:46:00,2025-03-16T12:23:00
INV-2023-002211,PO-2023-001663,VEN-100593,VINV/2023/20883,2023-08-12,2023-09-11,4159483.95,748707.11,4908191.06,INR,GST23INV305562,Matched,Paid,EMP-20123,2023-08-18,2023-08-12T15:30:00,2023-08-18T13:06:00
INV-2023-002212,PO-2023-001664,VEN-100466,VINV/2023/86326,2023-10-25,2023-12-09,686252.32,123525.42,809777.74,INR,GST23INV135279,Matched,Disputed,EMP-20095,2023-10-30,2023-10-25T18:55:00,2023-10-30T17:07:00
INV-2025-002213,PO-2025-001665,VEN-100486,VINV/2025/94838,2025-09-07,2025-09-22,1241864.21,223535.56,1465399.77,INR,GST25INV906806,Matched,Approved,EMP-20110,2025-09-08,2025-09-07T11:18:00,2025-09-08T10:01:00
INV-2023-002214,PO-2023-001667,VEN-100427,VINV/2023/04972,2023-05-08,2023-06-07,931353.17,167643.57,1098996.74,INR,GST23INV080375,Matched,Paid,EMP-20114,2023-05-09,2023-05-08T09:38:00,2023-05-09T15:39:00
INV-2022-002215,PO-2022-001668,VEN-100628,VINV/2022/94577,2022-08-03,2022-09-17,40780.39,7340.47,48120.86,INR,GST22INV566000,Partially Matched,Paid,EMP-20141,2022-08-05,2022-08-03T11:42:00,2022-08-05T15:05:00
INV-2023-002216,PO-2023-001669,VEN-100511,VINV/2023/45482,2023-06-21,2023-07-06,196530.07,35375.41,231905.48,INR,GST23INV603257,Matched,Paid,EMP-20085,2023-06-25,2023-06-21T12:17:00,2023-06-25T13:07:00
INV-2023-002217,PO-2023-001669,VEN-100511,VINV/2023/36049,2023-05-19,2023-06-03,215334.22,38760.16,254094.38,INR,GST23INV695362,Matched,Paid,EMP-20082,2023-05-26,2023-05-19T12:50:00,2023-05-26T15:41:00
INV-2025-002218,PO-2025-001670,VEN-100668,VINV/2025/60724,2025-06-21,2025-07-21,305378.78,54968.18,360346.96,INR,GST25INV974531,Matched,Under Verification,EMP-20140,2025-06-22,2025-06-21T09:16:00,2025-06-22T14:12:00
INV-2025-002219,PO-2025-001670,VEN-100668,VINV/2025/30391,2025-07-01,2025-07-31,273501.45,49230.26,322731.71,INR,GST25INV913997,Matched,Approved,EMP-20096,2025-07-03,2025-07-01T16:54:00,2025-07-03T16:54:00
INV-2026-002220,PO-2026-001671,VEN-100441,VINV/2026/60876,2026-07-01,2026-07-31,320008.30,57601.49,377609.79,INR,GST26INV502340,Mismatched,Approved,EMP-20072,2026-07-07,2026-07-01T17:45:00,2026-07-07T10:53:00
INV-2025-002221,PO-2025-001672,VEN-100505,VINV/2025/03167,2025-10-10,2025-11-09,1743525.27,313834.55,2057359.82,INR,GST25INV085015,Partially Matched,Overdue,EMP-20027,2025-10-15,2025-10-10T12:08:00,2025-10-15T10:24:00
INV-2024-002222,PO-2024-001673,VEN-100469,VINV/2024/15848,2024-10-12,2024-11-11,196615.63,35390.81,232006.44,INR,GST24INV013486,Matched,Approved,EMP-20014,2024-10-13,2024-10-12T15:13:00,2024-10-13T09:49:00
INV-2025-002223,PO-2025-001674,VEN-100612,VINV/2025/11051,2025-12-02,2026-01-16,1062856.27,191314.13,1254170.40,INR,GST25INV131433,Partially Matched,Paid,EMP-20041,2025-12-03,2025-12-02T12:25:00,2025-12-03T10:49:00
INV-2024-002224,PO-2024-001675,VEN-100241,VINV/2024/71829,2024-05-03,2024-06-02,60591.31,10906.44,71497.75,INR,GST24INV336435,Matched,Approved,EMP-20022,2024-05-08,2024-05-03T13:37:00,2024-05-08T18:23:00
INV-2024-002225,PO-2024-001676,VEN-100469,VINV/2024/03852,2024-11-06,2024-12-06,457417.57,82335.16,539752.73,USD,GST24INV393333,Matched,Disputed,EMP-20086,2024-11-10,2024-11-06T08:00:00,2024-11-10T08:08:00
INV-2024-002226,PO-2024-001677,VEN-100581,VINV/2024/92323,2024-10-02,2024-11-01,1265176.43,227731.76,1492908.19,INR,GST24INV875812,Matched,Paid,EMP-20046,2024-10-05,2024-10-02T11:15:00,2024-10-05T17:57:00
INV-2024-002227,PO-2024-001677,VEN-100581,VINV/2024/44443,2024-09-26,2024-10-26,1084998.07,195299.65,1280297.72,INR,GST24INV077952,Mismatched,Approved,EMP-20055,2024-10-01,2024-09-26T10:17:00,2024-10-01T14:32:00
INV-2024-002228,PO-2024-001677,VEN-100581,VINV/2024/77135,2024-10-08,2024-11-07,1159419.01,208695.42,1368114.43,INR,GST24INV509078,Matched,Under Verification,EMP-20015,2024-10-11,2024-10-08T15:27:00,2024-10-11T15:32:00
INV-2024-002229,PO-2024-001677,VEN-100581,VINV/2024/35158,2024-08-26,2024-09-25,1177603.63,211968.65,1389572.28,INR,GST24INV073399,Matched,Paid,EMP-20094,2024-08-30,2024-08-26T10:59:00,2024-08-30T16:14:00
INV-2021-002230,PO-2021-001678,VEN-100526,VINV/2021/06909,2021-10-17,2021-11-16,1052938.60,189528.95,1242467.55,USD,GST21INV694945,Matched,Overdue,EMP-20104,2021-10-21,2021-10-17T09:20:00,2021-10-21T09:45:00
INV-2025-002231,PO-2025-001680,VEN-100310,VINV/2025/44125,2025-05-19,2025-06-18,3250768.24,585138.28,3835906.52,INR,GST25INV460782,Matched,Paid,EMP-20033,2025-05-21,2025-05-19T11:06:00,2025-05-21T12:41:00
INV-2022-002232,PO-2022-001681,VEN-100654,VINV/2022/29850,2022-06-27,2022-07-12,167431.45,30137.66,197569.11,INR,GST22INV308237,Mismatched,Approved,EMP-20141,2022-07-02,2022-06-27T08:46:00,2022-07-02T15:08:00
INV-2025-002233,PO-2025-001682,VEN-100606,VINV/2025/14333,2025-10-26,2025-11-25,522236.44,94002.56,616239.00,INR,GST25INV050144,Matched,Approved,EMP-20082,2025-10-30,2025-10-26T10:05:00,2025-10-30T17:43:00
INV-2025-002234,PO-2025-001683,VEN-100572,VINV/2025/67608,2025-12-17,2026-01-16,6228192.18,1121074.59,7349266.77,INR,GST25INV109489,Partially Matched,Paid,EMP-20082,2025-12-21,2025-12-17T09:15:00,2025-12-21T16:49:00
INV-2025-002235,PO-2024-001685,VEN-100336,VINV/2025/66825,2025-02-11,2025-03-13,451854.56,81333.82,533188.38,INR,GST25INV251912,Matched,Paid,EMP-20055,2025-02-15,2025-02-11T12:33:00,2025-02-15T10:10:00
INV-2025-002236,PO-2024-001685,VEN-100336,VINV/2025/15140,2025-02-04,2025-03-06,415024.26,74704.37,489728.63,INR,GST25INV862204,Matched,Paid,EMP-20085,2025-02-10,2025-02-04T08:42:00,2025-02-10T14:50:00
INV-2023-002237,PO-2023-001686,VEN-100353,VINV/2023/85013,2023-05-27,2023-06-26,296951.21,53451.22,350402.43,INR,GST23INV796885,Matched,Paid,EMP-20140,2023-06-02,2023-05-27T14:13:00,2023-06-02T16:43:00
INV-2023-002238,PO-2023-001688,VEN-100546,VINV/2023/22727,2023-08-05,2023-10-04,169803.39,30564.61,200368.00,INR,GST23INV926628,Mismatched,Under Verification,EMP-20055,2023-08-11,2023-08-05T13:44:00,2023-08-11T17:29:00
INV-2024-002239,PO-2024-001689,VEN-100468,VINV/2024/90655,2024-06-27,2024-08-26,649477.68,116905.98,766383.66,INR,GST24INV008075,Matched,Approved,EMP-20004,2024-06-30,2024-06-27T12:10:00,2024-06-30T16:55:00
INV-2024-002240,PO-2024-001690,VEN-100585,VINV/2024/51266,2024-11-18,2024-12-18,145503.05,26190.55,171693.60,INR,GST24INV042521,Mismatched,Under Verification,EMP-20135,2024-11-19,2024-11-18T16:32:00,2024-11-19T16:50:00
INV-2024-002241,PO-2024-001691,VEN-100648,VINV/2024/39477,2024-03-29,2024-04-28,53488.63,9627.95,63116.58,INR,GST24INV806672,Partially Matched,Overdue,EMP-20004,2024-03-31,2024-03-29T10:17:00,2024-03-31T09:34:00
INV-2022-002242,PO-2022-001692,VEN-100608,VINV/2022/94707,2022-01-20,2022-02-19,246061.79,44291.12,290352.91,INR,GST22INV949960,Matched,Paid,EMP-20141,2022-01-22,2022-01-20T17:02:00,2022-01-22T16:27:00
INV-2021-002243,PO-2021-001693,VEN-100447,VINV/2021/12994,2021-09-04,2021-10-04,278764.15,50177.55,328941.70,INR,GST21INV000588,Matched,Paid,EMP-20055,2021-09-09,2021-09-04T14:30:00,2021-09-09T10:41:00
INV-2023-002244,PO-2023-001694,VEN-100524,VINV/2023/38364,2023-04-02,2023-05-02,241392.65,43450.68,284843.33,INR,GST23INV743279,Matched,Approved,EMP-20099,2023-04-06,2023-04-02T16:50:00,2023-04-06T11:26:00
INV-2025-002245,PO-2025-001695,VEN-100438,VINV/2025/30746,2025-08-02,2025-10-01,335564.81,60401.67,395966.48,INR,GST25INV498321,Partially Matched,Overdue,EMP-20029,2025-08-05,2025-08-02T16:46:00,2025-08-05T15:22:00
INV-2022-002246,PO-2022-001696,VEN-100654,VINV/2022/50122,2022-12-14,2022-12-29,1162161.88,209189.14,1371351.02,INR,GST22INV485823,Partially Matched,Under Verification,EMP-20114,2022-12-17,2022-12-14T18:20:00,2022-12-17T18:49:00
INV-2022-002247,PO-2022-001697,VEN-100386,VINV/2022/67881,2022-09-29,2022-10-29,265454.88,47781.88,313236.76,INR,GST22INV374300,Matched,Approved,EMP-20086,2022-10-06,2022-09-29T10:02:00,2022-10-06T09:56:00
INV-2022-002248,PO-2022-001697,VEN-100386,VINV/2022/91162,2022-08-20,2022-09-19,267102.52,48078.45,315180.97,INR,GST22INV026487,Partially Matched,Paid,EMP-20074,2022-08-23,2022-08-20T15:50:00,2022-08-23T10:02:00
INV-2025-002249,PO-2025-001699,VEN-100573,VINV/2025/94927,2025-10-22,2025-12-06,857747.94,154394.63,1012142.57,INR,GST25INV128404,Partially Matched,Paid,EMP-20114,2025-10-27,2025-10-22T18:51:00,2025-10-27T15:35:00
INV-2025-002250,PO-2025-001700,VEN-100535,VINV/2025/77391,2025-09-04,2025-10-19,455184.74,81933.25,537117.99,INR,GST25INV350048,Partially Matched,Paid,EMP-20020,2025-09-10,2025-09-04T14:39:00,2025-09-10T12:44:00
INV-2024-002251,PO-2023-001701,VEN-100674,VINV/2024/45968,2024-01-01,2024-01-31,2533339.47,456001.10,2989340.57,INR,GST24INV035663,Matched,Approved,EMP-20053,2024-01-06,2024-01-01T18:40:00,2024-01-06T15:43:00
INV-2022-002252,PO-2022-001702,VEN-100408,VINV/2022/51767,2022-03-07,2022-04-06,614425.81,110596.65,725022.46,INR,GST22INV029132,Matched,Paid,EMP-20082,2022-03-10,2022-03-07T17:07:00,2022-03-10T18:22:00
INV-2026-002253,PO-2026-001703,VEN-100581,VINV/2026/37563,2026-07-13,2026-08-12,1244188.25,223953.88,1468142.13,INR,GST26INV264982,Partially Matched,Overdue,EMP-20019,2026-07-17,2026-07-13T14:20:00,2026-07-17T09:08:00
INV-2025-002254,PO-2025-001704,VEN-100630,VINV/2025/27215,2025-02-09,2025-03-11,601987.64,108357.78,710345.42,USD,GST25INV558032,Matched,Disputed,EMP-20117,2025-02-15,2025-02-09T18:04:00,2025-02-15T08:56:00
INV-2022-002255,PO-2022-001705,VEN-100540,VINV/2022/38772,2022-03-22,2022-04-21,587089.46,105676.10,692765.56,INR,GST22INV266469,Matched,Approved,EMP-20072,2022-03-24,2022-03-22T16:42:00,2022-03-24T14:50:00
INV-2022-002256,PO-2022-001706,VEN-100582,VINV/2022/37265,2022-03-16,2022-04-15,1144089.04,205936.03,1350025.07,INR,GST22INV492016,Matched,Paid,EMP-20013,2022-03-22,2022-03-16T18:09:00,2022-03-22T13:40:00
INV-2026-002257,PO-2026-001707,VEN-100313,VINV/2026/03636,2026-07-12,2026-09-10,477982.10,86036.78,564018.88,INR,GST26INV512781,Matched,Approved,EMP-20027,2026-07-17,2026-07-12T13:28:00,2026-07-17T15:50:00
INV-2025-002258,PO-2025-001708,VEN-100463,VINV/2025/95565,2025-07-03,2025-09-01,355608.73,64009.57,419618.30,INR,GST25INV296875,Matched,Under Verification,EMP-20085,2025-07-06,2025-07-03T11:23:00,2025-07-06T13:02:00
INV-2023-002259,PO-2022-001709,VEN-100419,VINV/2023/10829,2023-01-28,2023-02-27,127702.05,22986.37,150688.42,INR,GST23INV474208,Partially Matched,Paid,EMP-20131,2023-01-29,2023-01-28T11:44:00,2023-01-29T13:21:00
INV-2023-002260,PO-2022-001710,VEN-100326,VINV/2023/18109,2023-01-08,2023-02-07,559910.52,100783.89,660694.41,INR,GST23INV544649,Matched,Approved,EMP-20020,2023-01-10,2023-01-08T13:05:00,2023-01-10T16:07:00
INV-2022-002261,PO-2022-001711,VEN-100609,VINV/2022/66694,2022-10-12,2022-12-11,10101196.25,1818215.32,11919411.57,INR,GST22INV302768,Matched,Paid,EMP-20113,2022-10-19,2022-10-12T10:51:00,2022-10-19T08:57:00
INV-2022-002262,PO-2022-001711,VEN-100609,VINV/2022/20279,2022-10-17,2022-12-16,10754955.05,1935891.91,12690846.96,INR,GST22INV853435,Mismatched,Approved,EMP-20093,2022-10-23,2022-10-17T13:24:00,2022-10-23T13:46:00
INV-2023-002263,PO-2023-001712,VEN-100493,VINV/2023/44968,2023-03-19,2023-04-18,402691.14,72484.41,475175.55,INR,GST23INV991981,Matched,Under Verification,EMP-20046,2023-03-21,2023-03-19T08:54:00,2023-03-21T11:22:00
INV-2024-002264,PO-2024-001713,VEN-100692,VINV/2024/96295,2024-02-27,2024-03-13,2284547.20,411218.50,2695765.70,INR,GST24INV474539,Partially Matched,Overdue,EMP-20106,2024-03-02,2024-02-27T17:43:00,2024-03-02T18:58:00
INV-2024-002265,PO-2024-001713,VEN-100692,VINV/2024/68177,2024-01-29,2024-02-13,2186000.68,393480.12,2579480.80,INR,GST24INV504340,Partially Matched,Under Verification,EMP-20098,2024-02-05,2024-01-29T13:30:00,2024-02-05T15:30:00
INV-2021-002266,PO-2021-001714,VEN-100516,VINV/2021/61163,2021-05-29,2021-08-27,120430.39,21677.47,142107.86,INR,GST21INV115606,Matched,Rejected,EMP-20117,2021-06-05,2021-05-29T15:13:00,2021-06-05T15:23:00
INV-2021-002267,PO-2021-001714,VEN-100516,VINV/2021/85481,2021-07-01,2021-09-29,108284.78,19491.26,127776.04,INR,GST21INV358066,Matched,Overdue,EMP-20013,2021-07-05,2021-07-01T18:43:00,2021-07-05T08:23:00
INV-2022-002268,PO-2022-001716,VEN-100482,VINV/2022/50356,2022-07-01,2022-07-31,256913.13,46244.36,303157.49,INR,GST22INV060522,Matched,Paid,EMP-20141,2022-07-06,2022-07-01T18:40:00,2022-07-06T16:00:00
INV-2022-002269,PO-2022-001716,VEN-100482,VINV/2022/01537,2022-07-13,2022-08-12,289107.43,52039.34,341146.77,INR,GST22INV492523,Matched,Paid,EMP-20129,2022-07-15,2022-07-13T18:03:00,2022-07-15T12:36:00
INV-2024-002270,PO-2024-001717,VEN-100322,VINV/2024/01781,2024-04-24,2024-07-23,1380062.96,248411.33,1628474.29,INR,GST24INV161721,Mismatched,Approved,EMP-20096,2024-04-27,2024-04-24T16:03:00,2024-04-27T09:33:00
INV-2024-002271,PO-2024-001718,VEN-100629,VINV/2024/56484,2024-11-05,2025-01-04,115110.22,20719.84,135830.06,INR,GST24INV466161,Matched,Approved,EMP-20129,2024-11-10,2024-11-05T10:19:00,2024-11-10T18:54:00
INV-2025-002272,PO-2025-001720,VEN-100603,VINV/2025/11366,2025-08-10,2025-09-09,193871.79,34896.92,228768.71,USD,GST25INV676053,Matched,Paid,EMP-20072,2025-08-14,2025-08-10T08:30:00,2025-08-14T18:41:00
INV-2025-002273,PO-2025-001720,VEN-100603,VINV/2025/34364,2025-08-02,2025-09-01,252518.56,45453.34,297971.90,USD,GST25INV490285,Mismatched,Under Verification,EMP-20096,2025-08-03,2025-08-02T12:57:00,2025-08-03T09:11:00
INV-2023-002274,PO-2023-001721,VEN-100411,VINV/2023/99124,2023-11-26,2023-12-26,759011.05,136621.99,895633.04,INR,GST23INV314290,Matched,Paid,EMP-20074,2023-11-30,2023-11-26T18:01:00,2023-11-30T14:27:00
INV-2021-002275,PO-2021-001722,VEN-100586,VINV/2021/21495,2021-07-22,2021-09-05,360951.13,64971.20,425922.33,INR,GST21INV954701,Matched,Paid,EMP-20013,2021-07-23,2021-07-22T13:28:00,2021-07-23T13:54:00
INV-2021-002276,PO-2021-001723,VEN-100463,VINV/2021/36404,2021-11-23,2022-01-22,518609.58,93349.72,611959.30,INR,GST21INV026845,Matched,Paid,EMP-20104,2021-11-28,2021-11-23T10:42:00,2021-11-28T15:09:00
INV-2024-002277,PO-2024-001725,VEN-100238,VINV/2024/81922,2024-12-22,2025-01-21,172260.19,31006.83,203267.02,INR,GST24INV350863,Mismatched,Under Verification,EMP-20137,2024-12-26,2024-12-22T12:47:00,2024-12-26T14:46:00
INV-2024-002278,PO-2024-001726,VEN-100411,VINV/2024/71115,2024-07-05,2024-08-04,5935744.57,1068434.02,7004178.59,INR,GST24INV800782,Mismatched,Received,EMP-20122,,2024-07-05T11:05:00,2024-07-05T11:05:00
INV-2026-002279,PO-2026-001727,VEN-100415,VINV/2026/80334,2026-07-08,2026-08-22,1535064.26,276311.57,1811375.83,INR,GST26INV220195,Matched,Paid,EMP-20086,2026-07-10,2026-07-08T10:30:00,2026-07-10T17:51:00
INV-2025-002280,PO-2025-001728,VEN-100351,VINV/2025/03433,2025-10-03,2025-11-17,267481.20,48146.62,315627.82,INR,GST25INV817068,Mismatched,Overdue,EMP-20125,2025-10-05,2025-10-03T08:23:00,2025-10-05T09:33:00
INV-2025-002281,PO-2025-001728,VEN-100351,VINV/2025/35032,2025-10-04,2025-11-18,167940.24,30229.24,198169.48,INR,GST25INV099836,Partially Matched,Under Verification,EMP-20141,2025-10-09,2025-10-04T12:10:00,2025-10-09T17:37:00
INV-2024-002282,PO-2024-001729,VEN-100298,VINV/2024/22673,2024-12-01,2024-12-31,484334.30,87180.17,571514.47,INR,GST24INV144520,Partially Matched,Paid,EMP-20099,2024-12-03,2024-12-01T16:43:00,2024-12-03T10:49:00
INV-2022-002283,PO-2022-001730,VEN-100332,VINV/2022/20377,2022-12-07,2023-01-06,563205.39,101376.97,664582.36,INR,GST22INV800736,Matched,Paid,EMP-20129,2022-12-10,2022-12-07T09:09:00,2022-12-10T14:14:00
INV-2024-002284,PO-2024-001731,VEN-100277,VINV/2024/28407,2024-06-05,2024-08-04,342184.37,61593.19,403777.56,INR,GST24INV035513,Matched,Paid,EMP-20014,2024-06-07,2024-06-05T16:46:00,2024-06-07T14:18:00
INV-2026-002285,PO-2025-001733,VEN-100348,VINV/2026/32925,2026-01-07,2026-02-06,190159.54,34228.72,224388.26,INR,GST26INV073383,Partially Matched,Paid,EMP-20029,2026-01-12,2026-01-07T16:22:00,2026-01-12T10:33:00
INV-2025-002286,PO-2025-001734,VEN-100355,VINV/2025/52030,2025-07-21,2025-08-20,663311.25,119396.02,782707.27,INR,GST25INV254080,Matched,Disputed,EMP-20004,2025-07-28,2025-07-21T08:50:00,2025-07-28T18:32:00
INV-2021-002287,PO-2021-001735,VEN-100610,VINV/2021/85485,2021-11-13,2021-12-28,29935.94,5388.47,35324.41,USD,GST21INV987526,Partially Matched,Approved,EMP-20130,2021-11-14,2021-11-13T12:55:00,2021-11-14T08:01:00
INV-2025-002288,PO-2025-001736,VEN-100470,VINV/2025/59278,2025-04-25,2025-05-25,332916.34,59924.94,392841.28,INR,GST25INV473648,Matched,Approved,EMP-20029,2025-05-01,2025-04-25T17:32:00,2025-05-01T14:21:00
INV-2021-002289,PO-2021-001737,VEN-100636,VINV/2021/10048,2021-04-02,2021-07-01,663051.95,119349.35,782401.30,INR,GST21INV776869,Matched,Approved,EMP-20137,2021-04-03,2021-04-02T18:12:00,2021-04-03T09:09:00
INV-2025-002290,PO-2025-001738,VEN-100441,VINV/2025/23304,2025-02-13,2025-03-15,57204.73,10296.85,67501.58,INR,GST25INV617047,Matched,Approved,EMP-20062,2025-02-18,2025-02-13T16:46:00,2025-02-18T08:41:00
INV-2025-002291,PO-2025-001738,VEN-100441,VINV/2025/84930,2025-01-28,2025-02-27,57444.07,10339.93,67784.00,INR,GST25INV422822,Matched,Paid,EMP-20096,2025-01-31,2025-01-28T17:05:00,2025-01-31T13:39:00
INV-2021-002292,PO-2021-001739,VEN-100461,VINV/2021/31947,2021-09-14,2021-11-13,565031.92,101705.75,666737.67,INR,GST21INV509742,Partially Matched,Paid,EMP-20070,2021-09-18,2021-09-14T15:05:00,2021-09-18T08:49:00
INV-2022-002293,PO-2022-001740,VEN-100527,VINV/2022/41332,2022-07-02,2022-08-31,4970154.75,894627.85,5864782.60,INR,GST22INV996872,Matched,Under Verification,EMP-20096,2022-07-04,2022-07-02T12:51:00,2022-07-04T12:12:00
INV-2024-002294,PO-2024-001742,VEN-100689,VINV/2024/49094,2024-04-28,2024-05-13,10752370.35,1935426.66,12687797.01,INR,GST24INV636095,Matched,Paid,EMP-20105,2024-05-03,2024-04-28T13:05:00,2024-05-03T11:15:00
INV-2024-002295,PO-2024-001742,VEN-100689,VINV/2024/22529,2024-04-19,2024-05-04,10897386.81,1961529.63,12858916.44,INR,GST24INV868164,Matched,Under Verification,EMP-20020,2024-04-23,2024-04-19T12:23:00,2024-04-23T15:24:00
INV-2024-002296,PO-2024-001743,VEN-100265,VINV/2024/74979,2024-07-26,2024-09-09,1102844.48,198512.01,1301356.49,USD,GST24INV388584,Matched,Paid,EMP-20141,2024-08-02,2024-07-26T15:02:00,2024-08-02T15:22:00
INV-2024-002297,PO-2024-001744,VEN-100416,VINV/2024/00034,2024-04-10,2024-05-10,347536.32,62556.54,410092.86,INR,GST24INV586410,Partially Matched,Disputed,EMP-20114,2024-04-14,2024-04-10T14:08:00,2024-04-14T12:25:00
INV-2026-002298,PO-2026-001745,VEN-100357,VINV/2026/26777,2026-05-12,2026-06-11,64675.10,11641.52,76316.62,INR,GST26INV983126,Partially Matched,Paid,EMP-20147,2026-05-16,2026-05-12T13:39:00,2026-05-16T08:22:00
INV-2025-002299,PO-2025-001746,VEN-100371,VINV/2025/30966,2025-01-09,2025-02-08,19697.94,3545.63,23243.57,INR,GST25INV727609,Matched,Paid,EMP-20117,2025-01-10,2025-01-09T11:19:00,2025-01-10T09:39:00
INV-2025-002300,PO-2025-001746,VEN-100371,VINV/2025/51490,2025-01-31,2025-03-02,19753.23,3555.58,23308.81,INR,GST25INV347400,Matched,Paid,EMP-20014,2025-02-03,2025-01-31T12:02:00,2025-02-03T10:54:00
INV-2021-002301,PO-2021-001747,VEN-100657,VINV/2021/60886,2021-10-19,2021-11-18,216580.03,38984.41,255564.44,INR,GST21INV464766,Matched,Paid,EMP-20074,2021-10-20,2021-10-19T10:45:00,2021-10-20T15:48:00
INV-2021-002302,PO-2021-001747,VEN-100657,VINV/2021/82777,2021-09-13,2021-10-13,200569.34,36102.48,236671.82,INR,GST21INV119563,Matched,Rejected,EMP-20055,2021-09-20,2021-09-13T18:45:00,2021-09-20T13:39:00
INV-2023-002303,PO-2023-001748,VEN-100493,VINV/2023/55814,2023-08-05,2023-09-04,563754.12,101475.74,665229.86,INR,GST23INV559626,Mismatched,Under Verification,EMP-20106,2023-08-08,2023-08-05T14:50:00,2023-08-08T16:23:00
INV-2023-002304,PO-2023-001748,VEN-100493,VINV/2023/65470,2023-09-05,2023-10-05,535843.81,96451.89,632295.70,INR,GST23INV015520,Matched,Approved,EMP-20029,2023-09-11,2023-09-05T15:17:00,2023-09-11T17:17:00
INV-2026-002305,PO-2026-001749,VEN-100730,VINV/2026/96769,2026-06-05,2026-07-05,25759.12,4636.64,30395.76,USD,GST26INV713914,Mismatched,Disputed,EMP-20046,2026-06-06,2026-06-05T17:23:00,2026-06-06T15:38:00
INV-2023-002306,PO-2023-001750,VEN-100498,VINV/2023/26385,2023-06-17,2023-07-17,42869.69,7716.54,50586.23,INR,GST23INV717205,Matched,Approved,EMP-20074,2023-06-18,2023-06-17T12:02:00,2023-06-18T17:35:00
INV-2022-002307,PO-2022-001751,VEN-100285,VINV/2022/98666,2022-11-14,2022-12-14,93418.00,16815.24,110233.24,INR,GST22INV942491,Partially Matched,Paid,EMP-20047,2022-11-17,2022-11-14T09:53:00,2022-11-17T17:43:00
INV-2025-002308,PO-2025-001752,VEN-100332,VINV/2025/42374,2025-05-01,2025-05-31,125974.55,22675.42,148649.97,INR,GST25INV819588,Partially Matched,Paid,EMP-20086,2025-05-05,2025-05-01T12:09:00,2025-05-05T14:17:00
INV-2025-002309,PO-2025-001752,VEN-100332,VINV/2025/87816,2025-05-25,2025-06-24,99035.97,17826.47,116862.44,INR,GST25INV578237,Matched,Overdue,EMP-20137,2025-05-27,2025-05-25T14:43:00,2025-05-27T16:10:00
INV-2025-002310,PO-2025-001753,VEN-100540,VINV/2025/94355,2025-11-25,2025-12-25,470434.46,84678.20,555112.66,INR,GST25INV505167,Matched,Paid,EMP-20046,2025-12-01,2025-11-25T15:52:00,2025-12-01T17:00:00
