purchase_order_id,vendor_id,requested_by_employee_id,approved_by_employee_id,department,po_type,procurement_category,po_date,expected_delivery_date,po_amount_inr,currency,payment_terms_days,po_status,priority,fiscal_year,created_at,updated_at
PO-2026-001549,VEN-100601,EMP-20134,,Operations,Blanket,Material Procurement,2026-02-04,2026-03-15,802259.33,INR,60,Rejected,Low,2025-26,2026-02-04T15:57:00,2026-02-06T23:57:00
PO-2025-001550,VEN-100415,EMP-20073,EMP-20004,Procurement,Contract,Professional Services,2025-01-19,2025-03-12,6908843.07,INR,45,Approved,Urgent,2024-25,2025-01-19T10:00:00,2025-01-19T12:00:00
PO-2026-001551,VEN-100613,EMP-20056,EMP-20146,Admin,Service,Professional Services,2026-04-21,2026-05-13,828149.14,INR,30,Closed,Urgent,2026-27,2026-04-21T08:16:00,2026-04-22T12:16:00
PO-2026-001552,VEN-100416,EMP-20108,EMP-20111,Operations,Contract,Material Procurement,2026-06-18,2026-08-07,13441839.99,INR,30,Partially Invoiced,Low,2026-27,2026-06-18T17:38:00,2026-06-21T17:38:00
PO-2026-001553,VEN-100700,EMP-20034,EMP-20127,Procurement,Service,Construction & Contracting,2026-04-04,2026-04-26,1115440.30,INR,30,Approved,Medium,2026-27,2026-04-04T11:54:00,2026-04-06T13:54:00
PO-2021-001554,VEN-100731,EMP-20095,EMP-20007,Operations,Standard,Material Procurement,2021-03-26,2021-04-12,684127.03,INR,30,Approved,Medium,2020-21,2021-03-26T16:05:00,2021-04-01T21:05:00
PO-2022-001555,VEN-100263,EMP-20087,EMP-20024,Procurement,Standard,Material Procurement,2022-04-18,2022-05-10,177707.13,INR,60,Closed,Medium,2022-23,2022-04-18T15:29:00,2022-04-23T21:29:00
PO-2024-001556,VEN-100636,EMP-20023,EMP-20117,Admin,Service,Material Procurement,2024-05-10,2024-05-31,375155.18,INR,90,Partially Invoiced,Medium,2024-25,2024-05-10T14:43:00,2024-05-20T15:43:00
PO-2023-001557,VEN-100556,EMP-20068,,Admin,Standard,IT & Software,2023-12-24,2024-01-11,496291.81,INR,60,Pending Approval,Medium,2023-24,2023-12-24T09:50:00,2023-12-24T13:50:00
PO-2025-001558,VEN-100397,EMP-20123,EMP-20010,Procurement,Blanket,Material Procurement,2025-11-14,2025-12-17,800963.75,INR,30,Approved,Medium,2025-26,2025-11-14T09:26:00,2025-11-21T09:26:00
PO-2023-001559,VEN-100580,EMP-20015,EMP-20146,Operations,Standard,Professional Services,2023-03-17,2023-04-08,456814.54,USD,30,Approved,Medium,2022-23,2023-03-17T08:24:00,2023-03-20T14:24:00
PO-2025-001560,VEN-100334,EMP-20019,EMP-20008,Procurement,Service,IT & Software,2025-04-12,2025-05-06,1216063.70,INR,45,Approved,Medium,2025-26,2025-04-12T12:41:00,2025-04-12T19:41:00
PO-2022-001561,VEN-100528,EMP-20083,EMP-20078,IT,Contract,Material Procurement,2022-12-06,2023-01-20,14012298.40,INR,60,Closed,Low,2022-23,2022-12-06T12:41:00,2022-12-15T18:41:00
PO-2022-001562,VEN-100344,EMP-20101,EMP-20069,Procurement,Standard,Material Procurement,2022-08-29,2022-09-15,681044.75,INR,30,Approved,High,2022-23,2022-08-29T12:13:00,2022-09-04T14:13:00
PO-2024-001563,VEN-100460,EMP-20145,EMP-20007,Operations,Service,Logistics & Transportation,2024-07-27,2024-08-16,514814.05,INR,30,Closed,Low,2024-25,2024-07-27T16:47:00,2024-08-03T17:47:00
PO-2024-001564,VEN-100664,EMP-20087,EMP-20146,Procurement,Standard,IT & Software,2024-03-15,2024-04-09,211079.11,INR,30,Approved,Low,2023-24,2024-03-15T14:16:00,2024-03-18T17:16:00
PO-2022-001565,VEN-100617,EMP-20075,EMP-20067,IT,Blanket,Logistics & Transportation,2022-01-18,2022-02-22,4493127.01,USD,30,Partially Invoiced,High,2021-22,2022-01-18T18:03:00,2022-01-24T02:03:00
PO-2021-001566,VEN-100387,EMP-20057,EMP-20001,Legal,Standard,Construction & Contracting,2021-06-11,2021-07-01,760657.28,INR,60,Cancelled,High,2021-22,2021-06-11T18:33:00,2021-06-19T00:33:00
PO-2024-001567,VEN-100250,EMP-20079,,IT,Contract,Raw Materials,2024-11-13,2025-01-06,6074447.46,INR,45,Pending Approval,High,2024-25,2024-11-13T18:17:00,2024-11-20T23:17:00
PO-2026-001568,VEN-100545,EMP-20084,EMP-20067,Procurement,Service,Material Procurement,2026-02-20,2026-03-22,1347626.01,INR,30,Partially Invoiced,Low,2025-26,2026-02-20T13:12:00,2026-02-25T16:12:00
PO-2023-001569,VEN-100531,EMP-20079,EMP-20075,IT,Service,Material Procurement,2023-10-27,2023-11-22,1487135.90,INR,45,Approved,High,2023-24,2023-10-27T09:27:00,2023-10-30T13:27:00
PO-2026-001570,VEN-100318,EMP-20019,EMP-20128,Procurement,Standard,Construction & Contracting,2026-03-11,2026-04-04,246301.80,INR,30,Approved,High,2025-26,2026-03-11T12:32:00,2026-03-12T17:32:00
PO-2023-001571,VEN-100355,EMP-20084,EMP-20116,Procurement,Service,Material Procurement,2023-07-04,2023-07-26,518489.93,INR,30,Cancelled,Medium,2023-24,2023-07-04T09:54:00,2023-07-07T09:54:00
PO-2026-001572,VEN-100545,EMP-20065,EMP-20007,Operations,Standard,Material Procurement,2026-03-27,2026-04-15,310155.61,INR,30,Partially Invoiced,Medium,2025-26,2026-03-27T08:42:00,2026-03-31T16:42:00
PO-2025-001573,VEN-100636,EMP-20053,EMP-20146,Procurement,Standard,Material Procurement,2025-12-20,2026-01-08,720376.98,INR,90,Cancelled,Medium,2025-26,2025-12-20T11:45:00,2025-12-20T18:45:00
PO-2024-001574,VEN-100621,EMP-20087,EMP-20117,Procurement,Standard,Construction & Contracting,2024-08-15,2024-09-09,621997.91,INR,60,Approved,High,2024-25,2024-08-15T09:31:00,2024-08-23T14:31:00
PO-2022-001575,VEN-100344,EMP-20038,EMP-20080,Admin,Contract,Material Procurement,2022-07-30,2022-09-18,2508615.68,INR,30,Partially Invoiced,Medium,2022-23,2022-07-30T10:13:00,2022-08-04T14:13:00
PO-2024-001576,VEN-100350,EMP-20092,EMP-20067,Admin,Blanket,Construction & Contracting,2024-10-22,2024-11-28,2774686.78,INR,30,Closed,High,2024-25,2024-10-22T08:07:00,2024-10-29T11:07:00
PO-2025-001577,VEN-100676,EMP-20041,EMP-20103,Procurement,Blanket,Professional Services,2025-02-28,2025-04-01,4701914.74,INR,45,Closed,Medium,2024-25,2025-02-28T11:57:00,2025-03-07T18:57:00
PO-2022-001578,VEN-100545,EMP-20034,EMP-20019,Procurement,Service,Material Procurement,2022-07-25,2022-08-14,630442.25,INR,30,Approved,Medium,2022-23,2022-07-25T18:52:00,2022-07-25T23:52:00
PO-2024-001579,VEN-100334,EMP-20095,,Operations,Contract,IT & Software,2024-09-10,2024-10-25,2194754.30,INR,45,Pending Approval,Medium,2024-25,2024-09-10T08:01:00,2024-09-12T15:01:00
PO-2021-001580,VEN-100707,EMP-20047,EMP-20098,Procurement,Service,Logistics & Transportation,2021-09-03,2021-09-29,145283.24,INR,30,Approved,Low,2021-22,2021-09-03T08:38:00,2021-09-07T11:38:00
PO-2021-001581,VEN-100628,EMP-20030,EMP-20133,Legal,Service,Material Procurement,2021-12-03,2021-12-23,365544.19,INR,45,Approved,Low,2021-22,2021-12-03T11:07:00,2021-12-06T17:07:00
PO-2024-001582,VEN-100664,EMP-20076,EMP-20060,Legal,Standard,IT & Software,2024-08-13,2024-08-30,144485.39,INR,30,Partially Invoiced,High,2024-25,2024-08-13T17:46:00,2024-08-24T00:46:00
PO-2022-001583,VEN-100396,EMP-20076,EMP-20146,Legal,Standard,Raw Materials,2022-03-13,2022-03-31,314484.90,INR,30,Closed,High,2021-22,2022-03-13T10:10:00,2022-03-15T17:10:00
PO-2024-001584,VEN-100382,EMP-20135,EMP-20001,Procurement,Standard,Logistics & Transportation,2024-11-16,2024-12-04,429714.66,INR,60,Closed,Medium,2024-25,2024-11-16T13:14:00,2024-11-18T16:14:00
PO-2026-001585,VEN-100523,EMP-20089,EMP-20069,Procurement,Standard,Material Procurement,2026-06-23,2026-07-15,296256.25,INR,45,Approved,Medium,2026-27,2026-06-23T08:32:00,2026-06-25T14:32:00
PO-2021-001586,VEN-100653,EMP-20111,EMP-20010,Procurement,Service,IT & Software,2021-03-21,2021-04-11,225150.10,INR,60,Closed,High,2020-21,2021-03-21T08:31:00,2021-03-22T10:31:00
PO-2024-001587,VEN-100504,EMP-20023,EMP-20114,Admin,Standard,Construction & Contracting,2024-10-20,2024-11-12,680124.37,USD,60,Partially Invoiced,Medium,2024-25,2024-10-20T18:11:00,2024-10-22T01:11:00
PO-2022-001588,VEN-100695,EMP-20142,EMP-20146,Operations,Standard,Material Procurement,2022-02-15,2022-03-07,573274.89,INR,30,Approved,Medium,2021-22,2022-02-15T15:48:00,2022-02-19T17:48:00
PO-2021-001589,VEN-100329,EMP-20054,,Procurement,Contract,Professional Services,2021-11-27,2022-01-19,19319276.49,INR,30,Rejected,Urgent,2021-22,2021-11-27T08:40:00,2021-11-28T12:40:00
PO-2024-001590,VEN-100400,EMP-20040,,Procurement,Standard,Material Procurement,2024-09-23,2024-10-18,792551.89,INR,60,Pending Approval,Low,2024-25,2024-09-23T18:55:00,2024-09-25T20:55:00
PO-2023-001591,VEN-100467,EMP-20084,,Procurement,Standard,Material Procurement,2023-02-01,2023-02-26,166856.37,INR,30,Pending Approval,Urgent,2022-23,2023-02-01T08:57:00,2023-02-07T11:57:00
PO-2023-001592,VEN-100671,EMP-20107,,Admin,Blanket,Material Procurement,2023-03-24,2023-05-03,1600889.42,INR,45,Pending Approval,Medium,2022-23,2023-03-24T15:17:00,2023-03-25T18:17:00
PO-2022-001593,VEN-100237,EMP-20108,EMP-20055,Operations,Service,Material Procurement,2022-10-26,2022-11-17,382217.01,INR,30,Closed,High,2022-23,2022-10-26T08:56:00,2022-11-05T09:56:00
PO-2025-001594,VEN-100378,EMP-20081,EMP-20055,Procurement,Standard,Professional Services,2025-08-24,2025-09-15,537351.30,INR,45,Closed,Low,2025-26,2025-08-24T18:23:00,2025-08-30T19:23:00
PO-2024-001595,VEN-100440,EMP-20065,EMP-20115,Operations,Service,Professional Services,2024-07-06,2024-08-05,115297.75,INR,45,Approved,Medium,2024-25,2024-07-06T09:23:00,2024-07-07T15:23:00
PO-2026-001596,VEN-100409,EMP-20018,EMP-20058,Operations,Standard,Professional Services,2026-03-27,2026-04-21,618981.02,INR,30,Closed,Medium,2025-26,2026-03-27T09:36:00,2026-04-02T12:36:00
PO-2021-001597,VEN-100640,EMP-20071,EMP-20001,Admin,Standard,Material Procurement,2021-10-08,2021-10-23,409904.64,INR,30,Partially Invoiced,Low,2021-22,2021-10-08T12:10:00,2021-10-14T14:10:00
PO-2022-001598,VEN-100695,EMP-20002,EMP-20010,Admin,Standard,Material Procurement,2022-09-22,2022-10-08,696829.84,INR,30,Closed,Low,2022-23,2022-09-22T11:36:00,2022-09-25T17:36:00
PO-2022-001599,VEN-100662,EMP-20084,EMP-20001,Procurement,Standard,IT & Software,2022-03-18,2022-04-03,464060.36,INR,30,Closed,Low,2021-22,2022-03-18T10:27:00,2022-03-25T17:27:00
PO-2021-001600,VEN-100384,EMP-20019,EMP-20080,Procurement,Service,Professional Services,2021-02-27,2021-03-26,1478380.45,INR,30,Approved,Low,2020-21,2021-02-27T13:44:00,2021-03-08T21:44:00
PO-2024-001601,VEN-100601,EMP-20138,EMP-20146,Admin,Standard,Material Procurement,2024-07-16,2024-08-10,447139.88,INR,60,Approved,Low,2024-25,2024-07-16T17:57:00,2024-07-20T20:57:00
PO-2025-001602,VEN-100309,EMP-20134,EMP-20019,Operations,Standard,Professional Services,2025-01-24,2025-02-17,621721.63,INR,60,Approved,Medium,2024-25,2025-01-24T18:21:00,2025-01-26T21:21:00
PO-2023-001603,VEN-100317,EMP-20038,EMP-20023,Admin,Standard,Material Procurement,2023-02-14,2023-03-05,118814.82,INR,45,Approved,High,2022-23,2023-02-14T12:36:00,2023-02-24T19:36:00
PO-2024-001604,VEN-100419,EMP-20107,EMP-20145,Admin,Standard,Construction & Contracting,2024-01-21,2024-02-15,63704.79,INR,30,Approved,Low,2023-24,2024-01-21T14:31:00,2024-01-27T18:31:00
PO-2023-001605,VEN-100626,EMP-20097,,Operations,Service,Logistics & Transportation,2023-03-01,2023-03-26,1388868.00,INR,30,Pending Approval,Medium,2022-23,2023-03-01T14:44:00,2023-03-01T18:44:00
PO-2025-001606,VEN-100450,EMP-20010,EMP-20019,Operations,Standard,Construction & Contracting,2025-02-22,2025-03-15,214304.54,INR,60,Approved,Low,2024-25,2025-02-22T12:36:00,2025-02-28T14:36:00
PO-2022-001607,VEN-100552,EMP-20095,EMP-20058,Operations,Standard,Material Procurement,2022-04-02,2022-04-22,709117.23,INR,15,Closed,Medium,2022-23,2022-04-02T11:03:00,2022-04-07T18:03:00
PO-2023-001608,VEN-100732,EMP-20002,EMP-20010,Admin,Standard,Construction & Contracting,2023-05-24,2023-06-12,296067.54,INR,45,Approved,Low,2023-24,2023-05-24T11:05:00,2023-05-29T15:05:00
PO-2023-001609,VEN-100594,EMP-20138,EMP-20110,Admin,Blanket,Professional Services,2023-04-28,2023-06-07,4282232.04,INR,45,Partially Invoiced,Medium,2023-24,2023-04-28T14:15:00,2023-05-02T19:15:00
PO-2021-001610,VEN-100406,EMP-20067,EMP-20007,Legal,Service,Material Procurement,2021-09-06,2021-10-02,495717.75,INR,30,Approved,High,2021-22,2021-09-06T17:59:00,2021-09-15T20:59:00
PO-2025-001611,VEN-100653,EMP-20060,EMP-20110,Procurement,Blanket,IT & Software,2025-12-10,2026-01-13,4751374.94,INR,60,Approved,Low,2025-26,2025-12-10T14:16:00,2025-12-10T22:16:00
PO-2024-001612,VEN-100704,EMP-20147,EMP-20116,Procurement,Service,Professional Services,2024-05-24,2024-06-20,298439.16,INR,30,Approved,Medium,2024-25,2024-05-24T11:36:00,2024-06-03T19:36:00
PO-2026-001613,VEN-100676,EMP-20116,EMP-20059,Procurement,Service,Professional Services,2026-01-06,2026-02-04,1403948.42,INR,45,Approved,Medium,2025-26,2026-01-06T15:08:00,2026-01-06T17:08:00
PO-2024-001614,VEN-100309,EMP-20107,EMP-20146,Admin,Service,Professional Services,2024-07-14,2024-08-09,744448.77,INR,60,Approved,Low,2024-25,2024-07-14T13:21:00,2024-07-21T15:21:00
PO-2021-001615,VEN-100317,EMP-20010,EMP-20112,Operations,Standard,Material Procurement,2021-05-12,2021-05-29,58255.82,INR,45,Approved,High,2021-22,2021-05-12T17:14:00,2021-05-21T17:14:00
PO-2022-001616,VEN-100250,EMP-20038,EMP-20013,Admin,Blanket,Raw Materials,2022-11-14,2022-12-20,4435887.23,INR,45,Approved,Medium,2022-23,2022-11-14T13:33:00,2022-11-23T19:33:00
PO-2025-001617,VEN-100358,EMP-20073,EMP-20001,Procurement,Service,Material Procurement,2025-07-10,2025-07-31,960606.44,INR,45,Partially Invoiced,Low,2025-26,2025-07-10T17:39:00,2025-07-13T18:39:00
PO-2022-001618,VEN-100405,EMP-20078,EMP-20069,Admin,Service,Professional Services,2022-04-02,2022-04-30,324271.23,INR,30,Closed,Medium,2022-23,2022-04-02T16:23:00,2022-04-02T19:23:00
PO-2022-001619,VEN-100426,EMP-20048,EMP-20128,Legal,Standard,Material Procurement,2022-02-04,2022-02-23,340731.66,INR,30,Cancelled,Medium,2021-22,2022-02-04T15:18:00,2022-02-06T19:18:00
PO-2025-001620,VEN-100514,EMP-20054,EMP-20121,Procurement,Service,Material Procurement,2025-02-27,2025-03-29,77139.02,INR,30,Approved,Low,2024-25,2025-02-27T18:25:00,2025-03-07T18:25:00
PO-2025-001621,VEN-100255,EMP-20124,EMP-20059,Procurement,Service,Construction & Contracting,2025-03-23,2025-04-21,1483436.05,INR,30,Closed,Low,2024-25,2025-03-23T08:09:00,2025-04-02T09:09:00
PO-2022-001622,VEN-100678,EMP-20147,EMP-20101,Procurement,Contract,Material Procurement,2022-09-11,2022-10-29,9324929.33,EUR,30,Approved,Medium,2022-23,2022-09-11T13:03:00,2022-09-13T16:03:00
PO-2022-001623,VEN-100602,EMP-20078,EMP-20110,Admin,Contract,Raw Materials,2022-11-24,2023-01-10,4104020.93,INR,60,Partially Invoiced,High,2022-23,2022-11-24T15:48:00,2022-11-29T17:48:00
PO-2022-001624,VEN-100365,EMP-20053,EMP-20019,Procurement,Standard,Logistics & Transportation,2022-11-08,2022-11-29,795362.62,INR,60,Closed,Medium,2022-23,2022-11-08T17:06:00,2022-11-11T20:06:00
PO-2024-001625,VEN-100239,EMP-20058,EMP-20098,Procurement,Standard,Professional Services,2024-10-04,2024-10-25,177883.14,INR,15,Approved,Medium,2024-25,2024-10-04T15:23:00,2024-10-04T22:23:00
PO-2021-001626,VEN-100525,EMP-20038,EMP-20146,Admin,Service,Material Procurement,2021-04-27,2021-05-19,934025.14,INR,15,Approved,Medium,2021-22,2021-04-27T12:41:00,2021-05-02T15:41:00
PO-2023-001627,VEN-100268,EMP-20019,EMP-20110,Procurement,Contract,Logistics & Transportation,2023-09-26,2023-11-12,4287789.62,INR,60,Approved,Low,2023-24,2023-09-26T11:01:00,2023-09-29T15:01:00
PO-2026-001628,VEN-100731,EMP-20034,EMP-20133,Procurement,Standard,Material Procurement,2026-02-22,2026-03-09,443642.42,INR,30,Closed,Low,2025-26,2026-02-22T09:29:00,2026-02-24T11:29:00
PO-2025-001629,VEN-100693,EMP-20034,EMP-20146,Procurement,Standard,Construction & Contracting,2025-08-30,2025-09-18,707837.03,INR,90,Approved,High,2025-26,2025-08-30T18:56:00,2025-09-08T01:56:00
PO-2025-001630,VEN-100299,EMP-20105,EMP-20067,Procurement,Service,Material Procurement,2025-09-01,2025-09-30,1051926.54,INR,60,Approved,Medium,2025-26,2025-09-01T10:59:00,2025-09-05T10:59:00
PO-2023-001631,VEN-100494,EMP-20078,,Admin,Service,Logistics & Transportation,2023-08-19,2023-09-18,379715.50,INR,30,Pending Approval,Medium,2023-24,2023-08-19T10:21:00,2023-08-27T11:21:00
PO-2022-001632,VEN-100352,EMP-20040,EMP-20087,Procurement,Standard,Professional Services,2022-08-01,2022-08-20,56080.02,INR,30,Cancelled,Medium,2022-23,2022-08-01T16:46:00,2022-08-03T19:46:00
PO-2021-001633,VEN-100567,EMP-20060,EMP-20007,Procurement,Service,IT & Software,2021-06-23,2021-07-14,704485.79,INR,15,Partially Invoiced,High,2021-22,2021-06-23T08:07:00,2021-07-01T15:07:00
PO-2021-001634,VEN-100587,EMP-20011,EMP-20069,IT,Standard,IT & Software,2021-04-13,2021-05-08,293658.10,INR,30,Closed,High,2021-22,2021-04-13T09:29:00,2021-04-13T16:29:00
PO-2024-001635,VEN-100423,EMP-20010,EMP-20072,Operations,Service,Material Procurement,2024-06-18,2024-07-12,1402171.98,USD,30,Closed,Medium,2024-25,2024-06-18T13:11:00,2024-06-27T18:11:00
PO-2022-001636,VEN-100303,EMP-20111,,Procurement,Standard,Material Procurement,2022-05-27,2022-06-14,161014.74,INR,30,Pending Approval,High,2022-23,2022-05-27T16:29:00,2022-05-29T18:29:00
PO-2025-001637,VEN-100246,EMP-20078,EMP-20059,Admin,Blanket,IT & Software,2025-07-19,2025-08-22,1173440.83,INR,30,Approved,Medium,2025-26,2025-07-19T17:56:00,2025-07-29T23:56:00
PO-2022-001638,VEN-100359,EMP-20051,EMP-20045,Legal,Service,Professional Services,2022-09-11,2022-10-08,52186.20,INR,15,Closed,Medium,2022-23,2022-09-11T08:19:00,2022-09-19T16:19:00
PO-2025-001639,VEN-100578,EMP-20115,EMP-20080,Admin,Service,Professional Services,2025-10-28,2025-11-22,1387550.51,INR,45,Approved,Medium,2025-26,2025-10-28T17:43:00,2025-11-04T01:43:00
PO-2024-001640,VEN-100708,EMP-20076,EMP-20133,Legal,Standard,Logistics & Transportation,2024-07-01,2024-07-18,618718.75,INR,45,Approved,Low,2024-25,2024-07-01T14:27:00,2024-07-11T17:27:00
PO-2025-001641,VEN-100339,EMP-20133,EMP-20081,IT,Service,Material Procurement,2025-06-16,2025-07-08,650466.52,INR,30,Approved,High,2025-26,2025-06-16T10:58:00,2025-06-21T12:58:00
PO-2024-001642,VEN-100243,EMP-20088,EMP-20010,Procurement,Standard,Material Procurement,2024-09-01,2024-09-21,334509.79,INR,60,Closed,High,2024-25,2024-09-01T17:46:00,2024-09-03T19:46:00
PO-2021-001643,VEN-100643,EMP-20066,,Procurement,Standard,Material Procurement,2021-03-28,2021-04-14,274999.75,INR,90,Pending Approval,High,2020-21,2021-03-28T17:20:00,2021-04-02T23:20:00
PO-2025-001644,VEN-100385,EMP-20092,EMP-20117,Admin,Standard,Construction & Contracting,2025-01-20,2025-02-08,542990.68,INR,30,Partially Invoiced,Medium,2024-25,2025-01-20T18:48:00,2025-01-22T18:48:00
PO-2021-001645,VEN-100528,EMP-20080,EMP-20001,Procurement,Standard,Material Procurement,2021-07-18,2021-08-05,539015.13,INR,60,Closed,Low,2021-22,2021-07-18T11:46:00,2021-07-19T14:46:00
PO-2025-001646,VEN-100687,EMP-20121,EMP-20113,Procurement,Service,IT & Software,2025-10-19,2025-11-10,108648.87,INR,30,Approved,High,2025-26,2025-10-19T09:52:00,2025-10-29T10:52:00
PO-2026-001647,VEN-100350,EMP-20040,EMP-20058,Procurement,Standard,Construction & Contracting,2026-02-11,2026-02-27,667347.66,INR,30,Partially Invoiced,Low,2025-26,2026-02-11T13:34:00,2026-02-13T19:34:00
PO-2023-001648,VEN-100608,EMP-20088,EMP-20001,Procurement,Standard,IT & Software,2023-12-24,2024-01-13,793361.31,INR,30,Approved,Medium,2023-24,2023-12-24T12:35:00,2024-01-01T12:35:00
PO-2024-001649,VEN-100498,EMP-20069,EMP-20004,Procurement,Contract,IT & Software,2024-03-13,2024-05-05,15251455.41,INR,30,Partially Invoiced,Medium,2023-24,2024-03-13T15:28:00,2024-03-23T23:28:00
PO-2025-001650,VEN-100564,EMP-20060,EMP-20075,Procurement,Blanket,Material Procurement,2025-11-18,2025-12-24,2843514.39,INR,30,Partially Invoiced,Low,2025-26,2025-11-18T12:49:00,2025-11-19T18:49:00
PO-2022-001651,VEN-100320,EMP-20056,EMP-20132,Admin,Standard,IT & Software,2022-01-02,2022-01-18,164726.76,INR,45,Closed,High,2021-22,2022-01-02T11:11:00,2022-01-02T15:11:00
PO-2025-001652,VEN-100713,EMP-20016,EMP-20063,Operations,Standard,Professional Services,2025-02-09,2025-03-03,151398.74,INR,30,Approved,High,2024-25,2025-02-09T16:58:00,2025-02-18T17:58:00
PO-2024-001653,VEN-100291,EMP-20105,EMP-20075,Procurement,Blanket,Professional Services,2024-06-09,2024-07-13,2509310.77,INR,15,Partially Invoiced,Low,2024-25,2024-06-09T17:44:00,2024-06-17T18:44:00
PO-2023-001654,VEN-100684,EMP-20041,EMP-20023,Procurement,Standard,Material Procurement,2023-05-15,2023-06-05,179350.93,INR,45,Partially Invoiced,Medium,2023-24,2023-05-15T08:47:00,2023-05-17T08:47:00
PO-2025-001655,VEN-100272,EMP-20001,EMP-20079,Procurement,Standard,Professional Services,2025-11-23,2025-12-09,177449.07,INR,30,Approved,Medium,2025-26,2025-11-23T08:20:00,2025-12-03T08:20:00
PO-2022-001656,VEN-100447,EMP-20047,,Procurement,Standard,Material Procurement,2022-12-29,2023-01-21,711879.34,INR,30,Pending Approval,Low,2022-23,2022-12-29T10:59:00,2023-01-04T12:59:00
PO-2023-001657,VEN-100692,EMP-20127,EMP-20113,Procurement,Service,Material Procurement,2023-07-26,2023-08-21,140549.26,INR,15,Closed,Low,2023-24,2023-07-26T11:54:00,2023-07-29T13:54:00
PO-2022-001658,VEN-100615,EMP-20054,,Procurement,Blanket,Material Procurement,2022-02-22,2022-03-27,2757207.48,INR,30,Pending Approval,Low,2021-22,2022-02-22T15:26:00,2022-02-23T23:26:00
PO-2021-001659,VEN-100456,EMP-20143,EMP-20133,Operations,Standard,Raw Materials,2021-12-29,2022-01-19,514107.12,INR,60,Closed,High,2021-22,2021-12-29T15:06:00,2022-01-01T21:06:00
PO-2025-001660,VEN-100613,EMP-20069,,Procurement,Contract,Professional Services,2025-06-09,2025-07-26,3064543.07,INR,30,Rejected,Medium,2025-26,2025-06-09T11:57:00,2025-06-12T13:57:00
PO-2025-001661,VEN-100298,EMP-20150,,Legal,Standard,Logistics & Transportation,2025-02-18,2025-03-14,418778.90,INR,30,Rejected,Medium,2024-25,2025-02-18T09:33:00,2025-02-25T14:33:00
PO-2025-001662,VEN-100725,EMP-20007,EMP-20117,Procurement,Standard,Construction & Contracting,2025-01-21,2025-02-10,719131.11,INR,30,Closed,Medium,2024-25,2025-01-21T17:10:00,2025-01-22T01:10:00
PO-2023-001663,VEN-100593,EMP-20023,EMP-20013,Admin,Blanket,Professional Services,2023-06-30,2023-08-05,4159483.95,INR,30,Approved,Low,2023-24,2023-06-30T09:29:00,2023-07-08T10:29:00
PO-2023-001664,VEN-100466,EMP-20132,EMP-20114,Admin,Standard,Professional Services,2023-10-16,2023-11-02,686252.32,INR,45,Closed,Low,2023-24,2023-10-16T18:01:00,2023-10-19T00:01:00
PO-2025-001665,VEN-100486,EMP-20079,EMP-20059,IT,Service,Professional Services,2025-08-26,2025-09-16,1241864.21,INR,15,Closed,Low,2025-26,2025-08-26T10:20:00,2025-09-02T13:20:00
PO-2024-001666,VEN-100437,EMP-20135,EMP-20058,Procurement,Standard,IT & Software,2024-10-06,2024-10-27,463265.91,INR,60,Cancelled,Medium,2024-25,2024-10-06T18:40:00,2024-10-07T01:40:00
PO-2023-001667,VEN-100427,EMP-20035,EMP-20117,Admin,Service,IT & Software,2023-04-24,2023-05-20,931353.17,INR,30,Approved,Low,2023-24,2023-04-24T17:19:00,2023-04-26T00:19:00
PO-2022-001668,VEN-100628,EMP-20138,EMP-20122,Admin,Standard,Material Procurement,2022-06-07,2022-06-30,41735.11,INR,45,Approved,Medium,2022-23,2022-06-07T13:43:00,2022-06-16T17:43:00
PO-2023-001669,VEN-100511,EMP-20065,EMP-20133,Operations,Standard,Professional Services,2023-04-22,2023-05-14,419520.68,INR,15,Partially Invoiced,Low,2023-24,2023-04-22T11:18:00,2023-04-29T19:18:00
PO-2025-001670,VEN-100668,EMP-20075,EMP-20114,IT,Standard,Professional Services,2025-05-10,2025-06-03,593134.01,INR,30,Closed,Medium,2025-26,2025-05-10T16:01:00,2025-05-14T20:01:00
PO-2026-001671,VEN-100441,EMP-20002,EMP-20133,Admin,Service,Professional Services,2026-05-31,2026-06-22,291664.67,INR,30,Closed,Medium,2026-27,2026-05-31T09:53:00,2026-05-31T11:53:00
PO-2025-001672,VEN-100505,EMP-20035,EMP-20103,Admin,Contract,Material Procurement,2025-09-17,2025-11-09,1742605.87,INR,30,Approved,Low,2025-26,2025-09-17T10:17:00,2025-09-25T14:17:00
PO-2024-001673,VEN-100469,EMP-20116,EMP-20113,Procurement,Standard,Construction & Contracting,2024-09-25,2024-10-10,196615.63,INR,30,Closed,Low,2024-25,2024-09-25T13:30:00,2024-09-29T21:30:00
PO-2025-001674,VEN-100612,EMP-20059,EMP-20013,Operations,Service,Raw Materials,2025-11-08,2025-12-01,1118495.35,INR,45,Approved,Low,2025-26,2025-11-08T08:09:00,2025-11-15T13:09:00
PO-2024-001675,VEN-100241,EMP-20012,EMP-20097,IT,Standard,Professional Services,2024-04-27,2024-05-21,60591.31,INR,30,Approved,High,2024-25,2024-04-27T13:41:00,2024-04-30T13:41:00
PO-2024-001676,VEN-100469,EMP-20081,EMP-20019,Procurement,Standard,Construction & Contracting,2024-09-23,2024-10-12,457417.57,USD,30,Partially Invoiced,High,2024-25,2024-09-23T14:28:00,2024-10-02T14:28:00
